param_index,log_prob,snowline_rmse_m,snowline_mae_m,snowline_bias_m,snowline_n_years,snowline_passed,area_rmse_km2,area_mae_km2,area_bias_km2,area_n_checkpoints,area_passed,passed_both,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,internal_lapse
730,-667.2281900688539,92.43467134370987,69.51219146931034,30.886147526947685,22,False,,,,0,False,False,7.057335396404224,-0.003892666571745534,0.001696587256295715,0.00339317451259143,0.0006391499238669756,1.6894504758298496,0.006268028513600861,-0.005
731,-667.2285726940563,90.29510204942049,68.11990996095972,29.2868749571727,22,False,,,,0,False,False,7.046164261784746,-0.003949197532094499,0.0016715317796139341,0.0033430635592278683,0.000695647784970683,1.6258198242110509,0.0050616898108336895,-0.005
732,-667.2288305743202,93.8049333944427,70.50171299461796,31.561081649021347,22,False,,,,0,False,False,7.12561599492829,-0.003887169371835751,0.0014100542808205374,0.002820108561641075,0.0005820889071710864,1.7385896085466,0.0061030347202133085,-0.005
733,-667.229283766343,88.82104285527647,67.14792521932941,27.213111654643868,22,False,,,,0,False,False,7.004870783901697,-0.003934824604998342,0.0018601659860104157,0.0037203319720208313,0.000757701325457154,1.5909434044985187,0.00474120434251938,-0.005
734,-667.2298799973138,93.10883508806187,69.91930695351172,30.623855585811125,22,False,,,,0,False,False,7.046008593810817,-0.003882571370506399,0.0015593920281852386,0.003118784056370477,0.0005952174369210691,1.7160452469183354,0.005254356926017122,-0.005
735,-667.2315503144841,91.65967876672262,69.01851535736581,31.386074176650126,22,False,,,,0,False,False,7.191635341391167,-0.003918262708521924,0.0012778795220373786,0.002555759044074757,0.0007003705638897538,1.6410812318731456,0.0032502454159588144,-0.005
736,-667.2321794432096,90.54831106465795,68.15409554384783,27.38630078311181,22,False,,,,0,False,False,7.149379832725858,-0.0040378286806909865,0.0017576334114448341,0.0035152668228896683,0.0006153874274894818,1.723832260827599,0.0049827698740111896,-0.005
737,-667.2323884342841,94.38739133369278,70.84009313497153,31.481631246198717,22,False,,,,0,False,False,6.983261802855174,-0.003748839953837364,0.001696345263197411,0.003392690526394822,0.0006240373799789318,1.714796806739169,0.007209779935539322,-0.005
738,-667.2332922960563,92.12440107747992,69.29969471040425,29.200903246229498,22,False,,,,0,False,False,6.922262347446239,-0.0037417138140978436,0.0017711720909623033,0.0035423441819246067,0.0007061228074816575,1.6418828710162274,0.00280208693600267,-0.005
739,-667.2339926681308,92.75064463651117,69.68847048796988,28.10517273460706,22,False,,,,0,False,False,7.139816834998141,-0.004171725669266388,0.0019515509762768534,0.003903101952553707,0.0004393149602019967,1.864845325320738,0.00017086056089465115,-0.005
740,-667.2347660551237,94.46058760371254,70.95281338253622,29.44087375088287,22,False,,,,0,False,False,7.063525676851032,-0.003935002890294626,0.0017244348632605383,0.0034488697265210766,0.0004830398660964977,1.836236472942783,0.0019183149560233637,-0.005
741,-667.2350046006452,94.51804532224708,70.98144872293136,30.749443024810567,22,False,,,,0,False,False,6.989034800752007,-0.0038165996654128337,0.001769431202786835,0.00353886240557367,0.0005665541492272219,1.7584544330113852,0.010469418959285102,-0.005
742,-667.2352860210967,90.79721905462311,68.4416389741885,29.843372257461393,22,False,,,,0,False,False,7.238184060083865,-0.004049927902350837,0.0013412117366361645,0.002682423473272329,0.0006368240139139479,1.6852053504964604,0.006605968509700093,-0.005
743,-667.2353734763132,92.47084679427394,69.54794685543041,30.632570916876762,22,False,,,,0,False,False,7.064120439953469,-0.0038298668858285827,0.001668137488284838,0.003336274976569676,0.0006819226491682202,1.6734349946233555,0.0013410966941029584,-0.005
744,-667.2355271289781,94.49198624340525,70.94021862490841,30.55810110748773,22,False,,,,0,False,False,7.087166912301696,-0.003939297897708756,0.0016143982387762947,0.0032287964775525894,0.0005035488717127617,1.8060652441061122,0.005673743324128799,-0.005
745,-667.2356310553585,92.98133398147117,69.92032726464858,30.72788896249916,22,False,,,,0,False,False,7.022448087377218,-0.003734033740897781,0.001483472178431468,0.002966944356862936,0.0007038984671781301,1.6509419996648134,0.0013505858890817124,-0.005
746,-667.2357383970942,90.55235411718114,68.30000854721055,29.347683365945283,22,False,,,,0,False,False,7.06012093927306,-0.003961568239169305,0.001770769279683433,0.003541538559366866,0.000686746827256782,1.6427770516461688,0.008470506394796056,-0.005
747,-667.2359714385991,89.08582290515514,67.37636068032917,28.850088291413535,22,False,,,,0,False,False,7.238841922538229,-0.0040715085530104,0.0013637656347278287,0.0027275312694556575,0.0007166953434037935,1.6200348984733652,0.002185978471152785,-0.005
748,-667.2360003193886,95.2053591833901,71.47043397996066,32.24527978780779,22,False,,,,0,False,False,7.051960296119535,-0.0037668220998082792,0.0014514960042562662,0.0029029920085125323,0.0005924636856941845,1.7390081203606589,0.002775225887881202,-0.005
749,-667.2362836450322,94.4992645732821,70.97632407023224,29.414550063830962,22,False,,,,0,False,False,7.070546978784152,-0.00394648418234572,0.0017253479522524769,0.0034506959045049537,0.0004768409212929297,1.8420782117405445,0.0017706314243367887,-0.005
750,-667.2367152196011,89.90886766733753,67.87507443031365,29.60036789662515,22,False,,,,0,False,False,7.239573201631789,-0.00410076484605724,0.001350362985529136,0.002700725971058272,0.0006388803037680215,1.6711441260924678,0.0009752126117800047,-0.005
751,-667.2371578693158,92.98129670777816,69.9806405482675,28.474104575060394,22,False,,,,0,False,False,7.112746091429778,-0.003980831974575591,0.0017322235318063194,0.003464447063612639,0.0005448008058924329,1.7848109672762726,0.006388090647631789,-0.005
752,-667.2376269599301,89.04391727572575,67.27442092283297,27.41369846244871,22,False,,,,0,False,False,7.0022961468607665,-0.003909113064807508,0.0018557694642954516,0.0037115389285909033,0.0007614185483500667,1.5924817851201198,0.0068953375607251205,-0.005
753,-667.2394056704679,90.26666311854333,68.10994295236138,28.83238867717857,22,False,,,,0,False,False,7.097393586007662,-0.0039627821758294185,0.0016067176728668444,0.003213435345733689,0.0006881285102827824,1.6426698707681482,0.008765602423212056,-0.005
754,-667.239621303889,91.30747164961981,68.79803865506908,30.565376841440322,22,False,,,,0,False,False,6.941892288155691,-0.00378169765087983,0.0017764762163018904,0.0035529524326037808,0.0007618523540952192,1.5870152874238128,0.005198985213918867,-0.005
755,-667.2400120528464,93.25243236798009,70.03330924163002,30.155384735612458,22,False,,,,0,False,False,7.16827528304027,-0.003923984409129708,0.0015256712855553362,0.0030513425711106725,0.0005925696470758704,1.7530920433966262,0.0015976024934650846,-0.005
756,-667.240016282155,90.73306986924545,68.27264808699441,28.525776743217776,22,False,,,,0,False,False,7.115690154099645,-0.004116179696291738,0.0018629626412413618,0.0037259252824827236,0.0005611896093007648,1.7401026470896914,0.004476462509510797,-0.005
757,-667.2402996771978,91.16025113494184,68.6136332973323,29.032645835568246,22,False,,,,0,False,False,7.12099546558587,-0.004088737145113973,0.0017989981707545932,0.0035979963415091864,0.0005656880846882887,1.73816789455538,0.0059816830303741075,-0.005
758,-667.2403398832181,93.07782696523071,69.9629978450244,28.00875010474888,22,False,,,,0,False,False,7.140320084903288,-0.004024166059083386,0.001802783509400847,0.003605567018801694,0.0005205824010829725,1.816057403177758,0.0017008856939413012,-0.005
759,-667.2406849074258,92.35166286048056,69.43005712250398,30.103032474922053,22,False,,,,0,False,False,6.96680010672027,-0.003922874035603382,0.0018401719845766934,0.003680343969153387,0.0005843241530728508,1.7107736747057998,0.00337178690344328,-0.005
760,-667.2410903068377,96.28715355107892,72.32758836367469,32.8152819418981,22,False,,,,0,False,False,6.9450114965338505,-0.003672725115809308,0.0015997934870769484,0.003199586974153897,0.0005982844217684209,1.7324633673062129,0.0012392514022156222,-0.005
761,-667.2415994864901,93.69306420925784,70.45216101023749,31.596999174903075,22,False,,,,0,False,False,7.021215082822822,-0.00378347223330603,0.0014698889131522603,0.0029397778263045207,0.0006302847109275621,1.6922894499337293,0.0032602146723179487,-0.005
762,-667.2422309779093,93.00280472722193,69.87998891057008,29.209551645996182,22,False,,,,0,False,False,6.9169170024633395,-0.0039007007841927147,0.001960722329462831,0.003921444658925662,0.0005397512257287691,1.7546188522077957,0.004098158846345366,-0.005
763,-667.2425643496607,89.68686696868362,67.72445087616721,28.396695568030363,22,False,,,,0,False,False,7.004609886305511,-0.00392624938615049,0.0018412969891297328,0.0036825939782594657,0.000733216473592499,1.6044555365071484,0.009123027778245335,-0.005
764,-667.2426809004347,92.26606865650393,69.42035538901158,27.802297717023485,22,False,,,,0,False,False,7.0861741720362685,-0.003978884018302791,0.0018484283449847565,0.003696856689969513,0.0005605137577367851,1.77441133761545,0.0057537133686956,-0.005
765,-667.2426821351199,93.18034934370817,70.00389742328785,30.679423152098003,22,False,,,,0,False,False,7.160090231609566,-0.003939717104396917,0.0015253913645870245,0.003050782729174049,0.0005881262835371046,1.7463336490182177,0.005834875605278407,-0.005
766,-667.2431965629768,93.1893862193315,70.08326500356178,31.80310890912085,22,False,,,,0,False,False,6.98665401421083,-0.003765407112845474,0.0016282699169946411,0.0032565398339892823,0.0006806253792644545,1.6546000649777401,0.005911343963998448,-0.005
767,-667.2434081698245,90.79580369377463,68.44231092940427,30.048496123744034,22,False,,,,0,False,False,7.226102554779444,-0.003976415723252097,0.0013027666120488674,0.002605533224097735,0.0006949566937198753,1.6489561208804262,0.005544183772363884,-0.005
768,-667.2434419165655,91.86755369521939,69.13247779042675,31.00971886569654,22,False,,,,0,False,False,7.129403907652032,-0.003969415174260282,0.0015380801514810493,0.0030761603029620986,0.0006334856431352348,1.6843282437302098,0.00398278173501755,-0.005
769,-667.2436001356926,93.70269749824679,70.37251385751212,29.76766851549705,22,False,,,,0,False,False,6.948377421664151,-0.0037575410069209175,0.001729323209605992,0.003458646419211984,0.0006107502499178352,1.7225308156121069,0.0017140938935776631,-0.005
770,-667.243695010933,93.16563172614971,69.9857034821849,30.519843404963378,22,False,,,,0,False,False,7.159408627236045,-0.0038945899465038527,0.0014317346853056532,0.0028634693706113064,0.000610256949585863,1.7317590444979365,0.004369309933659176,-0.005
771,-667.2437726444161,91.9910712624655,69.22374735632253,30.259918666104724,22,False,,,,0,False,False,7.071736847786909,-0.0038232104075933025,0.0015759338448955637,0.0031518676897911275,0.000707292208138426,1.6496491556366482,0.006159130807062697,-0.005
772,-667.244247180149,90.22598352588474,68.0903460884523,28.846530325101206,22,False,,,,0,False,False,7.096309739962992,-0.003960979249400247,0.0016061637825940365,0.003212327565188073,0.0006893546346629888,1.6417656475461035,0.008734659392635433,-0.005
773,-667.244456401306,90.13923912700336,68.04449474068751,29.02438701876237,22,False,,,,0,False,False,7.151288809464818,-0.004095257589454053,0.0016459924170241472,0.0032919848340482944,0.0006143475283178456,1.6898365721275468,0.0033707437813752395,-0.005
774,-667.2445732645582,92.55851537874368,69.55417496453632,30.23472785432459,22,False,,,,0,False,False,7.255422983602353,-0.004033860495077766,0.0014063055459267824,0.0028126110918535647,0.0005693568353000387,1.7630508765183754,0.0029877454394183632,-0.005
775,-667.2447394162441,92.3878759894005,69.43311937575798,29.899049792172217,22,False,,,,0,False,False,7.058725637345491,-0.003914190873589932,0.0017225073408524774,0.003445014681704955,0.0006115327396411156,1.7138603013994234,0.01338764874141224,-0.005
776,-667.2452176623897,90.9224202357445,68.53638865496356,28.821803670571526,22,False,,,,0,False,False,7.1153940924228,-0.004055584593638615,0.0016911202448894138,0.0033822404897788276,0.0005930201586055069,1.711930382523178,0.008261432056183595,-0.005
777,-667.2452897175604,91.79039988865357,69.0317799437198,29.025548495576235,22,False,,,,0,False,False,7.0280669164557565,-0.003883082144654238,0.0017766508639388864,0.003553301727877773,0.0006539223865337622,1.6828324554599559,0.012858803050460579,-0.005
778,-667.2453503383297,93.22676917263209,70.10950585788771,29.217846860681973,22,False,,,,0,False,False,7.068991103873923,-0.0038723063321256745,0.0017413128417495946,0.003482625683499189,0.0005860842179344016,1.7604666896401433,0.0030950791234536194,-0.005
779,-667.2455088654463,91.77541530294556,69.04908346227056,29.576494372270464,22,False,,,,0,False,False,6.98023882346053,-0.0037914894569892016,0.0017196717760678266,0.0034393435521356533,0.0007022862815099628,1.6447849231636171,0.009312184435271983,-0.005
780,-667.2455461852912,90.93681707476505,68.50111589661556,29.24774201879884,22,False,,,,0,False,False,7.194615237769557,-0.004080080499247483,0.0015887149411154735,0.003177429882230947,0.0006003386033497474,1.7171707197164954,0.008163762221164429,-0.005
781,-667.2462087982497,90.08418829073706,67.9930138912081,28.099189784050417,22,False,,,,0,False,False,7.325770079491273,-0.0042267678802307435,0.0014905758873136811,0.0029811517746273623,0.0005544875694723588,1.7627451304865687,0.0014594094641019045,-0.005
782,-667.2463881965904,96.20621655054964,72.25580528448516,31.158129155772304,22,False,,,,0,False,False,6.980481578446681,-0.003874524727782429,0.0018827944113288188,0.0037655888226576376,0.0004593798640594931,1.8535299829752336,0.002958632906748075,-0.005
783,-667.2476047477218,91.5414179906033,68.9600456266639,30.220406180841668,22,False,,,,0,False,False,6.874223905080773,-0.0036537221291335024,0.001777816065814841,0.003555632131629682,0.0008235449618830418,1.555026113441412,0.0025361495138907443,-0.005
784,-667.2477046333568,92.41152953175013,69.46181880041011,29.025601417518264,22,False,,,,0,False,False,7.12255644785935,-0.003958173729350329,0.001681322596991486,0.003362645193982972,0.000583274173274897,1.7520865514051869,0.007941051537898298,-0.005
785,-667.2484926861455,90.16599607780265,68.04821779324487,29.622548649855002,22,False,,,,0,False,False,7.212661775317037,-0.004079603796531257,0.0015152652497493237,0.0030305304994986473,0.000649030967593242,1.6734456665376118,0.002664378259092723,-0.005
786,-667.2485149304658,90.09638727721314,67.8935497388035,28.412390797360732,22,False,,,,0,False,False,7.004279299775447,-0.003951989598593527,0.001878266747278889,0.003756533494557778,0.0006816280299014786,1.6418558169771178,0.011211599386620329,-0.005
787,-667.2487406309252,90.27718408769772,68.04785842480965,28.3534874736448,22,False,,,,0,False,False,7.0924448592471325,-0.004022398779099521,0.001760203840134408,0.003520407680268816,0.0006385971589691963,1.6806073702784525,0.011470818920345613,-0.005
788,-667.2492448585274,93.71719531612797,70.45646614834844,31.643017392184802,22,False,,,,0,False,False,7.019698908796935,-0.0037810830414546238,0.0014696023223712202,0.0029392046447424404,0.0006293074274514323,1.693140283948666,0.0031543744585438814,-0.005
789,-667.2493709017805,90.21571080804576,67.97899291988037,27.958938343131287,22,False,,,,0,False,False,6.988736311022079,-0.003983816437244291,0.001958241362722598,0.003916482725445196,0.0006311975882334716,1.6786976353334309,0.010655835571229481,-0.005
790,-667.250751271709,92.35200736925228,69.51360329695596,30.836362615926213,22,False,,,,0,False,False,7.225456190275034,-0.003933462926955917,0.0012985897503848141,0.0025971795007696283,0.0006491950582535833,1.6970626481154811,0.0028227741256371605,-0.005
791,-667.2507717136529,94.11518390214295,70.63400862956915,30.353676057606354,22,False,,,,0,False,False,7.011351863086393,-0.0039601450926016355,0.0018962947714865766,0.0037925895429731533,0.0004925336854499672,1.807955887347525,0.004926216415121684,-0.005
792,-667.2509681985033,93.42098339018905,70.21819078271493,31.6745648715537,22,False,,,,0,False,False,7.132564014475959,-0.003937503118634395,0.0013959540356342846,0.0027919080712685692,0.000570328760457583,1.7353620866072585,0.0022363495394246476,-0.005
793,-667.2518239294175,93.38534247400366,70.21894545410497,31.462536260261594,22,False,,,,0,False,False,7.023590486681339,-0.0038476553712089166,0.0016057256423282317,0.0032114512846564635,0.000609249315880378,1.705075992298222,0.008001769734364794,-0.005
794,-667.2527319892871,88.94457307345553,67.27849063652322,28.77575606755263,22,False,,,,0,False,False,7.201980191891706,-0.00404634722486411,0.0014142782823242876,0.002828556564648575,0.0007272392551547448,1.6101036704640919,0.002221071647238032,-0.005
795,-667.2528221015026,90.36302981237553,68.03168634213544,27.594779648039914,22,False,,,,0,False,False,7.058359894443525,-0.00409754003167618,0.00195707623827375,0.0039141524765475,0.000557437348072091,1.739430103967466,0.007823653000356943,-0.005
796,-667.2541250513531,93.23242422831534,70.05110103791412,30.36192486346026,22,False,,,,0,False,False,7.177793829151847,-0.00397994198685338,0.0014571145542237043,0.0029142291084474086,0.0005556399712475844,1.7656106865919772,0.007822563991372086,-0.005
797,-667.2543501879142,92.03216416874729,69.11440899411308,29.04960116652554,22,False,,,,0,False,False,7.009288022755417,-0.004026816605121005,0.0019535757080839595,0.003907151416167919,0.000534493490816125,1.7566629316013114,0.00560436313229671,-0.005
798,-667.254595908293,92.83875715642111,69.81835950688438,30.87225781181421,22,False,,,,0,False,False,7.094378749845404,-0.003857488252466024,0.0013689664414661166,0.002737932882932233,0.0006408885126670808,1.6836143273573907,0.001785888262700601,-0.005
799,-667.2552668046122,91.01577241775793,68.55559310388229,29.493383517127473,22,False,,,,0,False,False,7.119675284931283,-0.003976905397919983,0.001508063513502345,0.00301612702700469,0.0006408039446018529,1.6758213607422254,0.005855555213758189,-0.005
800,-667.2557627983352,89.8179182853742,67.78231848384682,27.639158483998994,22,False,,,,0,False,False,7.159597986334803,-0.004056650913691137,0.0016583825383479705,0.003316765076695941,0.0006389300901603099,1.6904076853830328,0.0076690123022101625,-0.005
801,-667.2566581774176,91.72897564657795,68.99479434634922,28.449807856678966,22,False,,,,0,False,False,7.118089532306832,-0.003978009245698761,0.0018299927443634902,0.0036599854887269805,0.0006085075831973002,1.7385948898735015,0.0016748282681231155,-0.005
802,-667.2567291529999,92.11510143745348,69.25615610811786,30.192051463245306,22,False,,,,0,False,False,7.096345191573413,-0.0040240992469882594,0.0016299322813827228,0.0032598645627654457,0.0005561146513503479,1.7367745975458175,0.001679544714990497,-0.005
803,-667.2574161017637,90.03375836306084,67.89087556292326,28.14387792810603,22,False,,,,0,False,False,7.092352388095431,-0.004030315758344928,0.0017637020771629156,0.0035274041543258312,0.0006415226680778325,1.6765726117942605,0.010766389670124365,-0.005
804,-667.2574273559624,90.41783170835826,68.25037306313702,29.49563773746812,22,False,,,,0,False,False,7.229327630354636,-0.0039667031968071845,0.0012705978165920432,0.0025411956331840863,0.000708293931659592,1.6424905406711863,0.002283085757290894,-0.005
805,-667.2584666087686,93.50640264178338,70.30498418782457,31.919536848742357,22,False,,,,0,False,False,7.126432789311152,-0.0038433434619368633,0.0013443155002110033,0.0026886310004220065,0.000641140405021008,1.6915908865652391,0.005110967414563752,-0.005
806,-667.2590006289367,91.11608005709189,68.50305558263034,27.055180013270903,22,False,,,,0,False,False,7.18186905683431,-0.004105152481140786,0.0017783174012545797,0.0035566348025091593,0.0005454162321103823,1.784691296470286,0.0030502584115573717,-0.005
807,-667.259207131977,92.16592721113545,69.34822697983316,28.766575580383744,22,False,,,,0,False,False,6.999052887677571,-0.0037977566165888765,0.001807556374271994,0.003615112748543988,0.0006824040035302137,1.6789505648772693,0.003165491235139835,-0.005
808,-667.2593983367593,91.5003931158047,68.86216029697225,28.958122718748527,22,False,,,,0,False,False,7.2446212271939645,-0.004022489985580323,0.00145957039903548,0.00291914079807096,0.000610684049357779,1.735974962948265,0.0004632401559719427,-0.005
809,-667.25969072688,89.14283863238863,67.29599642555061,27.350863872140987,22,False,,,,0,False,False,7.008871852342545,-0.003908636718580739,0.001840537171108993,0.003681074342217986,0.0007554026662103387,1.5983968053165396,0.007187765440271238,-0.005
810,-667.2597149920016,94.52310052872652,70.93704055050135,31.207955518407584,22,False,,,,0,False,False,6.861711890876412,-0.0036908013308767696,0.0019438702936958908,0.0038877405873917817,0.0006236416809640573,1.7093845640378307,0.011087324624922523,-0.005
811,-667.2597866223982,91.83517194046512,69.09125398986325,29.837688360045686,22,False,,,,0,False,False,7.155299402716856,-0.0038721177412955198,0.0013911818886590797,0.0027823637773181594,0.0006892757348169899,1.667293767282531,0.002162859373093226,-0.005
812,-667.2604442246691,92.34987660846798,69.50641250330172,30.725048540663316,22,False,,,,0,False,False,6.987436758056287,-0.003724453639909768,0.001543494995106415,0.00308698999021283,0.0007375886324457397,1.618620785740152,0.003908130523211355,-0.005
813,-667.2607120599664,91.34177649348712,68.81139618273235,29.26644645355426,22,False,,,,0,False,False,7.012864242996046,-0.0037817201950292156,0.0016494150601262087,0.0032988301202524174,0.0007509493070140768,1.6165032133858936,0.0034839603584259533,-0.005
814,-667.260881820551,90.37423676199674,68.11147389168661,28.669593914248345,22,False,,,,0,False,False,6.9933465225938845,-0.003851971698191954,0.0019064371995690683,0.0038128743991381366,0.0007536993621508326,1.6111223702840196,0.005234218039482312,-0.005
815,-667.2609041017847,92.40247369180294,69.50933815616986,30.876607678869664,22,False,,,,0,False,False,7.072378918322372,-0.003933205187994837,0.0016689414629640644,0.003337882925928129,0.0006156678333212244,1.701033443151532,0.0072624736385173,-0.005
816,-667.2611647861023,90.71937463004964,68.34199793761584,30.26018550404588,22,False,,,,0,False,False,7.037476999876241,-0.0038258631434561798,0.0015406902516361459,0.0030813805032722918,0.000778386178922785,1.5773470647186405,0.005214039576622715,-0.005
817,-667.2619197013659,89.28606815527765,67.50493653087375,28.924086339305607,22,False,,,,0,False,False,7.2229085321527675,-0.0040567622780878386,0.001384295894379632,0.002768591788759264,0.0007058501632099276,1.6279508836991536,0.004148055120922433,-0.005
818,-667.2620599857203,93.09378887336558,69.99794261795964,27.590697033756044,22,False,,,,0,False,False,7.022615688597581,-0.003911719594798958,0.001913956594169427,0.003827913188338854,0.0005523420334430382,1.7853263410318119,0.002069265462281299,-0.005
819,-667.2621038197454,89.86309093286023,67.71922781072351,27.78471460920914,22,False,,,,0,False,False,7.091968938566038,-0.004024869807425554,0.0018990103959580567,0.0037980207919161135,0.0006552856293267953,1.6806339501123133,0.0074053821051106505,-0.005
820,-667.2622147193448,92.85770386154633,69.8522534336423,31.337091733161014,22,False,,,,0,False,False,7.219526509465687,-0.003950572245207142,0.0012838163719548607,0.0025676327439097214,0.0006203339959914104,1.710779651649736,0.005178596380504927,-0.005
821,-667.2625315889783,92.26121051561812,69.37303028727673,30.696020931360525,22,False,,,,0,False,False,7.223803184147459,-0.004040221675081147,0.0013971397279124147,0.0027942794558248295,0.0005846086312710231,1.7308317644150444,0.006022898469342295,-0.005
822,-667.2629081241643,92.12348383814346,69.34719842745609,30.49524851874754,22,False,,,,0,False,False,7.247279703645375,-0.003953603162366648,0.0012278837296311605,0.002455767459262321,0.0006480741754194102,1.6954428369266203,0.0033913207095692816,-0.005
823,-667.2629699985102,92.29294853190035,69.4736695505595,31.07226568908573,22,False,,,,0,False,False,6.910414249715025,-0.0037191124775018966,0.0018588145088512436,0.003717629017702487,0.0007477115176160525,1.6100087032290922,0.0030236965299890797,-0.005
824,-667.2633045050278,89.37470347703707,67.54949897074881,28.694034503309044,22,False,,,,0,False,False,7.346299147780735,-0.004195327266276408,0.0013272453510385666,0.002654490702077133,0.0006232778521649896,1.7001841018512136,0.0018743831696723633,-0.005
825,-667.2634201184621,93.4528761974122,70.1624132134615,30.886348998621248,22,False,,,,0,False,False,7.032095709391619,-0.003907116757240631,0.0017295704784176472,0.0034591409568352945,0.0005646715638520235,1.7445802887391466,0.009299120128912559,-0.005
826,-667.2635317887687,92.35058000693537,69.50814536654217,30.974305133771942,22,False,,,,0,False,False,7.227080826334252,-0.0039330292759765404,0.0012895964667305714,0.0025791929334611427,0.0006540517427472534,1.6920692710236525,0.002756037285428262,-0.005
827,-667.2636305442725,89.37470347703707,67.54949897074881,28.694034503309044,22,False,,,,0,False,False,7.346320019341647,-0.004195319079371295,0.001327188038894405,0.00265437607778881,0.0006232835353805298,1.7001833899983017,0.0018785717457399857,-0.005
828,-667.2641131727933,89.19710793280468,67.43738402767875,27.521578476293723,22,False,,,,0,False,False,7.289466589735796,-0.004239637924831948,0.0015744465187594713,0.0031488930375189426,0.0005819811288257465,1.7294475637916826,0.001573524728885668,-0.005
829,-667.2642024254237,93.44783153107898,70.20434285431509,29.188446769997643,22,False,,,,0,False,False,7.104022266581825,-0.004036396958736305,0.00187005919195694,0.00374011838391388,0.0004941611641390887,1.8231212023952117,0.006561774057887382,-0.005
830,-667.2643998035694,90.39429036158151,68.07628958112441,28.556771637671556,22,False,,,,0,False,False,6.891654791088196,-0.0038507314321759812,0.001962700109477392,0.003925400218954784,0.0007067061227700301,1.617096817319806,0.0062461452571241395,-0.005
831,-667.2645990775001,91.40614964594349,68.79021766891147,28.378758158786948,22,False,,,,0,False,False,7.128546377400262,-0.004056715465394621,0.0017428458540371802,0.0034856917080743604,0.0005656106086978969,1.7480899716713232,0.011560874782281523,-0.005
832,-667.26466590268,93.71857892036157,70.3969249713416,31.5748131631027,22,False,,,,0,False,False,6.853103007606433,-0.0035882795733686236,0.0017785346875647684,0.0035570693751295368,0.0007451809078409463,1.6193927789759874,0.0036235368707699944,-0.005
833,-667.2666704317172,91.31489497332882,68.6853767079699,29.146597386737348,22,False,,,,0,False,False,7.132223695316733,-0.004105294019346431,0.0018247445217889587,0.0036494890435779174,0.0005523930138509065,1.7523943571727951,0.002160391734387818,-0.005
834,-667.2669164247046,93.70059332685975,70.36103301494725,31.089489806991534,22,False,,,,0,False,False,7.14813381671286,-0.003919325133781341,0.0015245998750087076,0.003049199750017415,0.000573662575991756,1.7588953303784245,0.004216152250896945,-0.005
835,-667.2673896195588,90.28078249585758,68.12415663934928,28.833256428768436,22,False,,,,0,False,False,7.094103936783813,-0.0039605383143092214,0.0016099852776854506,0.003219970555370901,0.0006879986552017946,1.6423861479537358,0.009151641159655647,-0.005
836,-667.2677285896152,92.63510724074801,69.5332081086562,29.828868036919403,22,False,,,,0,False,False,7.157304980234704,-0.004113168419474046,0.0017312515388086182,0.0034625030776172364,0.0004939372228056088,1.8053121537634047,0.0018464110107780304,-0.005
837,-667.2678099028592,91.23239451968809,68.69812296681053,29.38549400014924,22,False,,,,0,False,False,7.029099531555013,-0.003794019234794068,0.0016189801523406524,0.0032379603046813047,0.0007487901607238917,1.6175735183268323,0.0037996382822053504,-0.005
838,-667.2681161036736,91.61921147961375,68.93375634786402,29.747060444861123,22,False,,,,0,False,False,7.324635642555907,-0.004099326075512697,0.0012648393233057093,0.0025296786466114185,0.0005842506857170953,1.7446611608539409,0.0036675991738719035,-0.005
839,-667.2681953571608,95.89945749551948,72.07499777530047,31.532054114244463,22,False,,,,0,False,False,6.867902777217393,-0.0037710929463241807,0.0019174277730940482,0.0038348555461880963,0.0005019383023640437,1.7990924281823613,0.0010805979942477809,-0.005
840,-667.2685486202048,95.14836498965605,71.33691547103889,31.254560988926166,22,False,,,,0,False,False,6.865514673524014,-0.003791775434380172,0.0019457325053525028,0.0038914650107050057,0.0005289003745100479,1.7681818385735377,0.002853868330513633,-0.005
841,-667.2686879520936,91.54918690393775,68.93636125089961,30.88994365516702,22,False,,,,0,False,False,6.993948103146041,-0.0037555727366530138,0.0015833081238898396,0.0031666162477796793,0.0007807860509615979,1.5805775770840176,0.005126066477606247,-0.005
842,-667.2687077913822,90.6031691159482,68.29266801600373,29.374134242839524,22,False,,,,0,False,False,6.937687360866516,-0.0038551363398494107,0.0018573996509547157,0.0037147993019094314,0.0007255278709340753,1.6044265789999075,0.007698041297170258,-0.005
843,-667.2688587054869,91.22155344044629,68.70181344291699,29.58085860796202,22,False,,,,0,False,False,7.045793290524547,-0.003832724749199656,0.001727024387844941,0.003454048775689882,0.0007378389318608966,1.629540626506246,0.002853880350188998,-0.005
844,-667.2691143733683,92.33654352620749,69.43817435362162,30.777551439940737,22,False,,,,0,False,False,6.877386012374296,-0.0036360069320086623,0.0018185347011892387,0.0036370694023784775,0.0007864772083984934,1.5893476766993913,0.0037598672687004027,-0.005
845,-667.2692243088068,91.90871642567367,69.12577190231006,29.60992626089127,22,False,,,,0,False,False,7.143027188869599,-0.003918891761004374,0.0015554249357972694,0.003110849871594539,0.0006543382701194857,1.6942157771650876,0.006208777302075866,-0.005
