MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate
5.895770668952904,-0.00822754154777051,0.010473314867935218,0.011996845434146794,0.0012784111957315422,1.7955280325500085,0.38231707141642346,-0.0016268765971872992
5.200404806531673,-0.0069622976932683135,0.01124941858530456,0.01370392694363151,0.0012200367562861462,1.8700852730258593,0.13994527726148936,-0.002015600333531415
5.7610372043177795,-0.007804065876608845,0.010984821933424179,0.013175476143356795,0.0007193740912114716,2.2584431259639643,0.016476188573925528,-0.002202013431513121
5.989730329410941,-0.008193182084840036,0.01101975978517471,0.012101562488771422,0.0010859263854465543,1.9172230672025181,0.07399470342312434,-0.0021103910882048467
4.930591666077968,-0.006750053376826299,0.011760996031489066,0.014400305954689649,0.0012344226267064198,1.861656837594746,0.12061287622209864,-0.0020795189410072524
4.72718619647673,-0.006311215460273257,0.011465848539495293,0.013900637247126684,0.001030430052104033,2.0458067950676586,0.07483024367472742,-0.002009506451941948
5.907867220777303,-0.008141654769096174,0.011461356251664261,0.011810389103487674,0.0011524226091629147,1.9501293285206776,0.13079410631962934,-0.0019592672810924716
5.54018518026143,-0.007485790644932203,0.011789452353775954,0.013213406899192717,0.0011345582175762794,1.8977966061597966,0.0294088758736099,-0.0022814262376177705
5.44283537889166,-0.007350155420155028,0.011147128906828159,0.012905247424060124,0.0013711728713301776,1.7389697088856868,0.15131342992475819,-0.0020252840060618125
5.503273407923409,-0.007444085661206643,0.011315114503951465,0.013421969187334999,0.0007806412396853375,2.177195564448084,0.04609952678807479,-0.0022409022796094935
5.512003664144307,-0.007593830803846119,0.011241373025876866,0.013396031440847776,0.0011861358738199479,1.9179882943675588,0.11974914278714222,-0.0019569554003575486
5.356869900608352,-0.00727317757392197,0.011171779594896953,0.013626670596318195,0.0011596507389363504,1.8545507046110894,0.15488021644529823,-0.0020784561329047517
5.9712238560624264,-0.00827046629894602,0.011508056863438506,0.012358779225108078,0.0010624144196417508,1.9965264045195863,0.053528804898360934,-0.0020934251837439535
5.210861863206199,-0.0071415134340197875,0.0115870108514671,0.01337627136773196,0.0014155896067615263,1.7274040772787695,0.0642611619158836,-0.002123841364449897
