index,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate,composite_score,selected,snowline_rmse_m,area_rmse_km2,log_prob,rank
110,6.159707257987501,-0.0084306521056689,0.0112234008601409,0.0115888002455466,0.0007001396826307,2.314655891596704,0.2366031143685129,-0.0019451561324012,544.1119353842772,True,111.0,0.43,-544.1119353842772,110
111,5.546877819515486,-0.0076123276970032,0.0114077383121231,0.0127745680176647,0.0010953617117743,1.9109690921505416,0.0159803879771096,-0.0021876830079533,544.1119353842772,True,111.0,0.43,-544.1119353842772,111
112,5.722230207491343,-0.0078214840252965,0.0111142818146136,0.0128077350084395,0.0009238313584849,2.057829160237908,0.1762494974160254,-0.0020313533531784,544.1119353842772,True,111.0,0.43,-544.1119353842772,112
113,5.881388520951077,-0.0079990154128784,0.0112123227091567,0.0122216931925862,0.0012242008645949,1.844765007661849,0.0119060484313514,-0.0021615089457735,544.1414301168354,True,111.0,0.43,-544.1414301168354,113
114,5.4833580982770656,-0.0074222176646075,0.0115836286774121,0.0130544180828709,0.0010799490246814,1.931654222863628,0.0524941149768264,-0.0022300168950757,544.1425425892595,True,111.0,0.43,-544.1425425892595,114
115,5.302333156897074,-0.0071503726278545,0.0111488922610851,0.0132887753411666,0.0014185511048653,1.650282457905142,0.017009914756327,-0.0022735246123004,544.1425425892595,True,111.0,0.43,-544.1425425892595,115
116,5.495688781890826,-0.0074980155168754,0.0115061156710659,0.0121943264713318,0.0010562396424893,1.9414039169002228,0.0047860797325191,-0.0022077299213408,544.1595959107038,True,111.0,0.43,-544.1595959107038,116
117,5.2014141610717655,-0.0071556986667972,0.0114640732196174,0.0142055545358744,0.0011038288421975,1.9115801659367424,0.0163466853340347,-0.0022411846090378,544.1595959107038,True,111.0,0.43,-544.1595959107038,117
118,5.100500283513891,-0.0070645892627996,0.0116273085273073,0.0150070262374502,0.0009468732678549,2.099125478201089,0.0018724232575415,-0.002164500309661,544.1595959107038,True,111.0,0.43,-544.1595959107038,118
119,5.33165507349593,-0.0072515879928838,0.0115532878434925,0.0137688255014132,0.0011713868769143,1.8712691218783144,0.028741906205904,-0.0022092533860879,544.1595959107038,True,111.0,0.43,-544.1595959107038,119
120,5.68135768176504,-0.007995391686996,0.0115603013970062,0.0129680592809178,0.0011528980021172,1.9363819584575213,0.0047403749201265,-0.0020897190675599,544.1595959107038,True,111.0,0.43,-544.1595959107038,120
121,5.374316888664036,-0.0074526075624158,0.0112696586044508,0.0134769172973983,0.0009072719689782,2.1379302851417656,0.1195479804994503,-0.0019609320515014,544.1595959107038,True,111.0,0.43,-544.1595959107038,121
122,5.305454155385736,-0.0072396737937452,0.0112427464737405,0.0136313278189816,0.0008770379455027,2.1417139554609155,0.0802116430556142,-0.0020576277284097,544.1595959107038,True,111.0,0.43,-544.1595959107038,122
123,5.598756191792259,-0.0075324320938174,0.011049915878801,0.0130335719986746,0.0010256296494676,2.0130969584187786,0.0516020363859112,-0.0020734780175103,544.1595959107038,True,111.0,0.43,-544.1595959107038,123
124,5.357015844394068,-0.0074102695394506,0.0111287820732296,0.0139854553699713,0.0012172493003562,1.8644544131645235,0.0635425697396557,-0.0020350863504771,544.1595959107038,True,111.0,0.43,-544.1595959107038,124
125,5.238880293996256,-0.0071363658960387,0.0111395931313346,0.0141790718802168,0.0014298743765102,1.6750104068960334,0.0521423281985049,-0.002180336277747,544.1595959107038,True,111.0,0.43,-544.1595959107038,125
126,5.753886874750992,-0.007720290921816,0.0110204547081757,0.0125497182764549,0.0009928167813616,2.026356675397859,0.0398628033097107,-0.0021156453229327,544.1835658363335,True,111.0,0.43,-544.1835658363335,126
127,5.691611723702252,-0.0078659413096109,0.0115738527835316,0.0132207114630134,0.0010023120624257,2.0333450880823785,0.0206201950163875,-0.002184481071954,544.1835658363335,True,111.0,0.43,-544.1835658363335,127
128,4.667549826386486,-0.0063162987232532,0.0112894582067588,0.015017932829509,0.0010023052950608,1.9898595812074096,0.0419793456463376,-0.0021507710710578,544.2030662665481,True,111.0,0.43,-544.2030662665481,128
129,5.160757993422369,-0.0070675598294735,0.0113547821747455,0.0147300512389688,0.0009583996478108,2.0709014393326504,0.0031738347994614,-0.0021756985480853,544.2404770378243,True,111.0,0.43,-544.2404770378243,129
130,5.132384498105625,-0.0069605634873662,0.011663825251137,0.0149590604784788,0.000600655080334,2.43158379318366,0.0051020840993199,-0.0022751965744382,544.2404770378243,True,111.0,0.43,-544.2404770378243,130
